,file_path,transcript
25714,data/mathwriting-2024/train/55d1f12928b0206d.inkml,(\begin{matrix}12\\ 4\end{matrix})
25715,data/mathwriting-2024/train/fcbad3c974199e77.inkml,\tilde{C}_{9}
25716,data/mathwriting-2024/train/fd5939cf68a7672c.inkml,"\{\hat{p},H\}"
25717,data/mathwriting-2024/train/4ecec282e46da046.inkml,\tilde{n}_{i}
25718,data/mathwriting-2024/train/9103cc55d0a652ed.inkml,\omega_{P}=\sqrt{\frac{ne^{2}}{\epsilon_{0}m^{*}}}
25719,data/mathwriting-2024/train/f2aca187f9862a23.inkml,(Pf)^{\wedge}=Q\hat{f}
25720,data/mathwriting-2024/train/202a822fd7266be6.inkml,\Gamma=\Gamma_{max}\frac{C}{a+C}
25721,data/mathwriting-2024/train/eb29392aac4f9c01.inkml,\frac{\partial f}{\partial x}
25722,data/mathwriting-2024/train/53d0b2d8e457f339.inkml,\int\rho d^{3}x=1
25723,data/mathwriting-2024/train/ee66347f04995d56.inkml,AC
25724,data/mathwriting-2024/train/4424c16b774f787e.inkml,W=\int V(P)dP
25725,data/mathwriting-2024/train/d81365e8f39c8d86.inkml,\epsilon_{2}=\lambda^{\lambda^{\lambda^{\cdot^{\cdot^{\cdot}}}}}
25726,data/mathwriting-2024/train/66c0b1d24a8b9dff.inkml,\frac{y\sum_{j}^{t}\alpha_{j}h_{j}(x)}{\sum|\alpha_{j}|}
25727,data/mathwriting-2024/train/6a820310867a9eb7.inkml,T=\sqrt{N_{0}/2^{k}}
25728,data/mathwriting-2024/train/cd28ffc176d23402.inkml,\frac{d\psi}{dt}
25729,data/mathwriting-2024/train/e85f5999a1ce758f.inkml,A=30t^{2}cot\frac{\pi}{120}
25730,data/mathwriting-2024/train/ba0e4957176c9627.inkml,\int\sigma_{x}dA=0
25731,data/mathwriting-2024/train/18fd04e1163fe316.inkml,\frac{418^{163}}{(197^{4}\cdot10)}
25732,data/mathwriting-2024/train/2d3f13d40c8e9e1c.inkml,Q=\frac{\dot{m}}{\rho}
25733,data/mathwriting-2024/train/60b6216bab4d7e42.inkml,\frac{\partial U}{\partial S}=T
25734,data/mathwriting-2024/train/cdc9f8eb4e7c9134.inkml,0.5\ge\beta>0.25
25735,data/mathwriting-2024/train/a86629e1f8d0838b.inkml,q\{\begin{matrix}p\\ q\end{matrix}\}
25736,data/mathwriting-2024/train/b10320a3b465f28a.inkml,\int xcosxdx
25737,data/mathwriting-2024/train/6c0c6b7db87a726c.inkml,1.6<\frac{L}{m}
25738,data/mathwriting-2024/train/e2b7d059f3604019.inkml,"e^{-E_{j}(N,V)/k_{B}T}"
25739,data/mathwriting-2024/train/ee28aa7cf342026a.inkml,\tilde{E}_{8}
25740,data/mathwriting-2024/train/d341a233e4fc9b4b.inkml,(\frac{7}{2}+201)^{4-9}
25741,data/mathwriting-2024/train/c3632f5e61b18a1c.inkml,\underline{u}_{D}*\approx\underline{u}_{1}
25742,data/mathwriting-2024/train/6d21695be83861ca.inkml,g^{\cdot\frac{(A\cdot M)^{1}}{1{(s_{A})}^{1}}}
25743,data/mathwriting-2024/train/d65eb5db47adec29.inkml,E^{\prime\prime}=\frac{E\tau_{0}\omega}{\tau_{0}^{2}\omega^{2}+1}
25744,data/mathwriting-2024/train/9c50b3e278632690.inkml,\underline{u}_{1}\ne\underline{u}_{2}
25745,data/mathwriting-2024/train/a88f00be6e6de04a.inkml,x^{\prime}=\frac{x-dq}{\sqrt{1-\frac{d^{8}}{e^{8}}}}
25746,data/mathwriting-2024/train/567dd8217006edc9.inkml,\Gamma(\frac{3}{2})
25747,data/mathwriting-2024/train/508a2856cb5940f3.inkml,e^{\mu+\sigma^{2}/2}
25748,data/mathwriting-2024/train/ca042d993aaffaa0.inkml,3^{3^{3^{3^{46}}}}
25749,data/mathwriting-2024/train/f067ca8917ce94ff.inkml,A=(\begin{matrix}2&0\\ 0&1\end{matrix})
25750,data/mathwriting-2024/train/224620313583b57b.inkml,(M-1)q_{1}q_{2}...q_{n}
25751,data/mathwriting-2024/train/b5accea0202ac84e.inkml,-\frac{\partial S}{\partial t}=H
25752,data/mathwriting-2024/train/b8cab631b4bf6f68.inkml,E(t)=E_{0}sin\omega_{0}t
25753,data/mathwriting-2024/train/c9c324d3415712c0.inkml,I\underline{A}
25754,data/mathwriting-2024/train/1a2bdc83e2a802af.inkml,{329^{327}}^{(5-87)}
25755,data/mathwriting-2024/train/a77ce15483507250.inkml,\hat{\Phi}
25756,data/mathwriting-2024/train/ecc8a674cd2b3a47.inkml,y=\int_{0}^{2}xdx
25757,data/mathwriting-2024/train/39ff645d6376e9dd.inkml,\frac{d}{dz}w=w
25758,data/mathwriting-2024/train/74c66a1a66576d8e.inkml,C_{h}=s(1-cos\theta)
25759,data/mathwriting-2024/train/918719bcd822dda9.inkml,e_{\delta}^{\alpha}
25760,data/mathwriting-2024/train/528c7073ec3e84f6.inkml,T^{t}=e^{t\frac{d}{dx}}
25761,data/mathwriting-2024/train/b84ab7c81efb2a7b.inkml,dU/dt=G(U)
25762,data/mathwriting-2024/train/9f5ccc09d4d0b89d.inkml,\{S_{k}\}
25763,data/mathwriting-2024/train/5540c59fe89499cb.inkml,\tilde{C}(u)=W(u)
25764,data/mathwriting-2024/train/0a6032e550e5d0ca.inkml,g^{\mu}=\overline{h}(e^{\mu})
25765,data/mathwriting-2024/train/1b9be04afaef4d64.inkml,t=\frac{arctanh(\alpha v)}{\alpha g}
25766,data/mathwriting-2024/train/5c0f282020af9a24.inkml,\frac{8\pi g}{\sqrt{9-\frac{2g}{rh^{2}}}}
25767,data/mathwriting-2024/train/44b7aa2efadbd62a.inkml,R=\prod_{i=1}^{n}R_{i}
25768,data/mathwriting-2024/train/7a8c6a96fa364382.inkml,\frac{222^{1}}{5^{357}}
25769,data/mathwriting-2024/train/0bea4857d83f6034.inkml,m_{1}^{m_{2}^{m_{5}^{-^{-^{-}}}}}
25770,data/mathwriting-2024/train/b7b64538be1a8af4.inkml,(\begin{matrix}k\\ r\end{matrix})=0
25771,data/mathwriting-2024/train/c084572c55919846.inkml,"F(\underline{x},-)"
25772,data/mathwriting-2024/train/81aded5d0808c08d.inkml,\frac{dx}{du}du
25773,data/mathwriting-2024/train/bf18958745e92506.inkml,\pi_{2}=\frac{l^{3}g\rho^{2}}{\mu^{2}}
25774,data/mathwriting-2024/train/662d298877ccad91.inkml,|n|_{*}=|n|_{**}^{c}
25775,data/mathwriting-2024/train/9aea330140993cf4.inkml,y_{1}^{\prime}=\frac{y_{1}-vf_{1}}{\sqrt{1-\frac{v^{3}}{e^{3}}}}
25776,data/mathwriting-2024/train/92687bd4687a53b8.inkml,\int_{\gamma}dz=0
25777,data/mathwriting-2024/train/c8f66a8f8f1f3f74.inkml,R[X]
25778,data/mathwriting-2024/train/42031861df086dfc.inkml,P=\sqrt{\frac{T^{3}}{2\rho A}}
25779,data/mathwriting-2024/train/d964b70b8f0cb027.inkml,\frac{\frac{340}{7}}{169-1^{6}}
25780,data/mathwriting-2024/train/40967bf3bb2b95c1.inkml,\frac{a}{b}\times\frac{d}{c}
25781,data/mathwriting-2024/train/9f1a4643a4cc7f3b.inkml,\hat{O}^{\prime}
25782,data/mathwriting-2024/train/c85a937ddf5dbd64.inkml,g(x)\int f(x)dx
25783,data/mathwriting-2024/train/34dca7e7d20b0a7d.inkml,\prod_{i}S_{i}
25784,data/mathwriting-2024/train/be5f1d6b82236bb9.inkml,\frac{1}{q}=q^{-1}=\frac{\beta}{\alpha}
25785,data/mathwriting-2024/train/1e7980a4c0fbb307.inkml,\int_{-1}^{1}x^{-2}dx
25786,data/mathwriting-2024/train/dce41f4456d702bf.inkml,P_{cr}=(\rho/\sigma)
25787,data/mathwriting-2024/train/bef2fab039552fb3.inkml,\frac{\sqrt{2}x^{2}-\pi x+e}{\sqrt[7]{\frac{18}{13}}x-e^{-\pi^{2}}}
25788,data/mathwriting-2024/train/e82e878c0dcf6648.inkml,f(z)=\frac{e^{az}}{e^{z}+1}
25789,data/mathwriting-2024/train/9d0c7833a9691e56.inkml,\int_{a}^{b}dx
25790,data/mathwriting-2024/train/0a903b322abb874d.inkml,(\frac{491}{9}\cdot\sqrt{159})+\frac{\frac{225}{161}}{8}
25791,data/mathwriting-2024/train/7f7d690a1fc07c19.inkml,-\frac{N_{c}^{2}}{N_{f}}d^{(2)}(N_{f})
25792,data/mathwriting-2024/train/c02467c4793f0dd6.inkml,"Z^{n},B^{n+1}"
25793,data/mathwriting-2024/train/ba9749ba5966eff2.inkml,V_{T}=\frac{PT}{M}
25794,data/mathwriting-2024/train/1861c865ee9f4acb.inkml,M_{t}sup_{0\le s\le t}X(s)
25795,data/mathwriting-2024/train/f5609f2807705ad3.inkml,|J_{1}|\le|J_{2}|
25796,data/mathwriting-2024/train/afddcd93ec93e7a9.inkml,\frac{\sqrt{5}-\sqrt{106}}{(\frac{2}{429})^{366}}
25797,data/mathwriting-2024/train/3ef5b7d29289cdeb.inkml,r_{1}
25798,data/mathwriting-2024/train/54254465b03357aa.inkml,\frac{(-1)^{n+1}n}{(n-1)!}
25799,data/mathwriting-2024/train/eeca51c4eb621174.inkml,(\frac{\frac{192}{\sqrt{392}}}{2}+159-4)
25800,data/mathwriting-2024/train/6029c64a9fff182f.inkml,S=-mc\int ds
25801,data/mathwriting-2024/train/c4b44b2993544b98.inkml,\int(sinx/x)dx
25802,data/mathwriting-2024/train/2e92a7ddbe1aff0d.inkml,(\begin{matrix}d\\ k\end{matrix})
25803,data/mathwriting-2024/train/f2565e194d1f28f1.inkml,Z(g)v\subseteq M
25804,data/mathwriting-2024/train/4779210b2d344d79.inkml,{4^{163}}^{87}+(460\cdot9)^{\sqrt{317}}
25805,data/mathwriting-2024/train/e76d7a6679d45d71.inkml,\hat{S}(n)
25806,data/mathwriting-2024/train/a69d2bd900a75811.inkml,n=\frac{c}{\sqrt{7\cdot\frac{e\cdot N}{2N_{m}}}}
25807,data/mathwriting-2024/train/de49c31b3bf76918.inkml,2(\sqrt{xy}-\frac{x+y}{2})
25808,data/mathwriting-2024/train/8eb3431001765720.inkml,[\begin{matrix}17&23\\ 11&7\end{matrix}]
25809,data/mathwriting-2024/train/7f6d07fb25d0814c.inkml,\hat{X}^{n}
25810,data/mathwriting-2024/train/3a913c5039bb76f9.inkml,=(\frac{1}{5}+\frac{1}{6})
25811,data/mathwriting-2024/train/79411bb59d81015c.inkml,I_{t-1}=1
25812,data/mathwriting-2024/train/521444b5e0f6b057.inkml,\int_{p}fdx
25813,data/mathwriting-2024/train/45e4668c5021f8da.inkml,\frac{1+\sqrt{5}}{4}
25814,data/mathwriting-2024/train/9e98284c2b06b2f9.inkml,\int_{N}^{\infty}f(x)dx
25815,data/mathwriting-2024/train/d204a87a7fb7298e.inkml,\int_{0}^{x}(cos(Nt)-1)dt
25816,data/mathwriting-2024/train/335ac54d1135d8d8.inkml,\hat{v}^{*}
25817,data/mathwriting-2024/train/457f976bae30c2d8.inkml,m\frac{d^{2}x}{dt^{2}}=-mg
25818,data/mathwriting-2024/train/114467d488aa1d98.inkml,{\omega^{\hat{m}}}_{\hat{n}}
25819,data/mathwriting-2024/train/822fd34318dea925.inkml,\frac{1+\frac{n}{c}cos\iota_{s}}{\sqrt{1\cdot\frac{n^{3}}{c^{3}}}}
25820,data/mathwriting-2024/train/7d7c25ca0492a5ff.inkml,\int f^{2}dP<\infty
25821,data/mathwriting-2024/train/d491673f02933cf5.inkml,\frac{K\Sigma_{ii}-n}{n(K-1)}
25822,data/mathwriting-2024/train/bd62066711ba3865.inkml,[\begin{matrix}w^{1}\\ \vdots\\ w^{k}\end{matrix}]
25823,data/mathwriting-2024/train/cbb653c537c420af.inkml,B=\frac{t}{D}E
25824,data/mathwriting-2024/train/e7af4f7e673d8fe1.inkml,[\begin{matrix}3&1\\ 0&3\end{matrix}]
25825,data/mathwriting-2024/train/420fa565bfef659c.inkml,c_{2}=-\frac{1}{2i}
25826,data/mathwriting-2024/train/a4a65fe8707dfc73.inkml,-s^{2}/10
25827,data/mathwriting-2024/train/612ead9e54c687e5.inkml,s\ge v_{e}=\sqrt{\frac{2GM}{r_{0}}}
25828,data/mathwriting-2024/train/76d1a1404b0e250b.inkml,[\begin{matrix}A&B\\ C&D\end{matrix}]
25829,data/mathwriting-2024/train/1fe3217d54067971.inkml,{{31^{122}}^{4}}^{290^{220}}
25830,data/mathwriting-2024/train/3325ef1c7e185974.inkml,"(\rho,\theta)"
25831,data/mathwriting-2024/train/6426a19e343bc8e5.inkml,\frac{p_{i}}{p_{j}}=e^{(\epsilon_{j}-\epsilon_{i})/kT}
25832,data/mathwriting-2024/train/199022917932ad86.inkml,\frac{x^{2}}{(1-x)^{2}}
25833,data/mathwriting-2024/train/a766ab04e181d188.inkml,\frac{||\alpha_{1}e_{1}+\alpha_{2}e_{2}||}{(|\alpha_{1}|+|\alpha_{2}|})
25834,data/mathwriting-2024/train/3cd23599e6d7398f.inkml,1^{399}-\frac{494}{325}
25835,data/mathwriting-2024/train/c976002b1691fc3a.inkml,\sqrt{\Delta}
25836,data/mathwriting-2024/train/ecba33108761d73e.inkml,\frac{(419\cdot319)}{(278\cdot186)^{11}}
25837,data/mathwriting-2024/train/fff9bf7e4e25cad3.inkml,R_{2}=\frac{{Z_{0}}^{2}-{R_{1}}^{2}}{2R_{1}}
25838,data/mathwriting-2024/train/cffd9f1f29e967fe.inkml,\frac{232^{5}}{9^{3}}
25839,data/mathwriting-2024/train/cc7e12b5d7f0b405.inkml,\omega_{1}=\frac{L_{1}}{mr^{2}}
25840,data/mathwriting-2024/train/3e7f9135cde0f625.inkml,-\frac{dN}{N}=\lambda dt
25841,data/mathwriting-2024/train/4ac2083048cfb507.inkml,\frac{\frac{10}{7}}{\frac{\sqrt{450}}{2}}
25842,data/mathwriting-2024/train/78e155a051fc5d11.inkml,SD(k)=\frac{\sqrt{1-w^{n}}}{w^{n}}
25843,data/mathwriting-2024/train/744c6c43a9f9e79d.inkml,\hat{D}
25844,data/mathwriting-2024/train/88b10a4e14b24a83.inkml,\hat{\Gamma}
25845,data/mathwriting-2024/train/05c824a74121a603.inkml,\frac{2^{5}}{\frac{1^{3}}{375}}
25846,data/mathwriting-2024/train/e2bfb6239e418b89.inkml,(\begin{matrix}c_{i}\\ i\end{matrix})=0
25847,data/mathwriting-2024/train/5ceded68d1004e42.inkml,\frac{f(t+h)-f(t)}{h}
25848,data/mathwriting-2024/train/5b43e8615d6a6189.inkml,P\underline{\wedge}Q
25849,data/mathwriting-2024/train/9b6ff715fef8c14f.inkml,(\frac{169}{9}\cdot10)^{362^{468}}
25850,data/mathwriting-2024/train/a5c8de0a5de1dc9d.inkml,\iint
25851,data/mathwriting-2024/train/a12c877657dd1435.inkml,"(y^{\prime}(0),y(0))=(1,0)"
25852,data/mathwriting-2024/train/5e9c9a089c6951c6.inkml,W_{1}<KN_{1}\frac{1}{1-\rho}
25853,data/mathwriting-2024/train/57cdbf6c268428ba.inkml,A\oplus B=\mathbb{N}
25854,data/mathwriting-2024/train/ed87934e48afcb5e.inkml,"min_{B,R}||X-BR||_{F}^{2}"
25855,data/mathwriting-2024/train/c30a576786b716a9.inkml,u=+\frac{\partial\psi}{\partial y}
25856,data/mathwriting-2024/train/c91a8118bdb7d5ff.inkml,\int sin^{2}xcos^{2}xdx
25857,data/mathwriting-2024/train/316477dd03065326.inkml,p_{3}=\frac{m_{2}}{q_{5}}
25858,data/mathwriting-2024/train/ef2190a7debf2a99.inkml,\frac{\frac{2^{10}}{2}}{\frac{104}{\sqrt{4}}}
25859,data/mathwriting-2024/train/a0234a44d250b0b4.inkml,d=\sqrt{2Rh+h^{2}}
25860,data/mathwriting-2024/train/af0d5fa0e40d6855.inkml,\frac{\sum x_{i}}{n}
25861,data/mathwriting-2024/train/2c224f28677a4533.inkml,\mathbb{D}
25862,data/mathwriting-2024/train/c1d3b3146c11ced3.inkml,\frac{3}{2}L_{1}
25863,data/mathwriting-2024/train/03134da41b58cd11.inkml,\omega_{c}=\frac{a_{1}B}{\sqrt{4\pi}m_{1}c}
25864,data/mathwriting-2024/train/421fa251480fa4cc.inkml,{{3^{\sqrt{9}}}^{468}}^{(\frac{431}{38})^{7}}
25865,data/mathwriting-2024/train/41314fb41091f6bd.inkml,\Rightarrow y=\frac{-1\pm\sqrt{5}}{2}
25866,data/mathwriting-2024/train/b263b2d9c6b09225.inkml,(11\cdot\cdot\cdot1)v^{T}=0
25867,data/mathwriting-2024/train/cd4d1e0a08f11d60.inkml,y=x\cdot e^{x}
25868,data/mathwriting-2024/train/c98df592abd85dee.inkml,\frac{-2}{1+e^{-t}}
25869,data/mathwriting-2024/train/eb1895ce0d9b997e.inkml,\beta_{S}=\beta_{T}\frac{c_{V}}{c_{P}}
25870,data/mathwriting-2024/train/9cd5679d5a974d02.inkml,Cov(X|Y)
25871,data/mathwriting-2024/train/da9077de2889ee57.inkml,\frac{222^{1}}{5^{357}}
25872,data/mathwriting-2024/train/310ebab1e466e5d2.inkml,\sqrt{n}\approx\frac{36\sqrt{35}}{5\sqrt{3}}
25873,data/mathwriting-2024/train/817cd4df09a5e925.inkml,\tilde{y}
25874,data/mathwriting-2024/train/8216f5114ca08766.inkml,\int_{b}^{a}|f(x)|dx
25875,data/mathwriting-2024/train/fd1f45eaf236469c.inkml,\tilde{d}>1
25876,data/mathwriting-2024/train/c79b46eef27e63d3.inkml,v_{0}=[\begin{matrix}1\\ 0\end{matrix}]
25877,data/mathwriting-2024/train/0a1e03a2710fcbe6.inkml,x\mapsto\prod_{i=1}^{n}w_{x}(i)
25878,data/mathwriting-2024/train/60ca318823dade22.inkml,\beta=(1-\rho)\sqrt{s}
25879,data/mathwriting-2024/train/56cba555cc2d7b77.inkml,(\begin{matrix}n\\ k\end{matrix})
25880,data/mathwriting-2024/train/886bb6dcb5b1e24c.inkml,\sqrt{\frac{10}{63}}
25881,data/mathwriting-2024/train/d34a2b4d4851e8b6.inkml,\sqrt{\gamma_{n}}
25882,data/mathwriting-2024/train/8c12f612c1614e01.inkml,\int_{1}^{2}F(x)dx=0
25883,data/mathwriting-2024/train/3c911ec9fa68769e.inkml,\frac{dx}{dt}=rx-x^{2}
25884,data/mathwriting-2024/train/c12f2e4fe530bb68.inkml,t\{\begin{matrix}p\\ 2\end{matrix}\}
25885,data/mathwriting-2024/train/e5e496b3ab061b3b.inkml,053^{053^{053^{053^{057}}}}
25886,data/mathwriting-2024/train/bffec30cebb3cc49.inkml,\overline{O_{L}P}
25887,data/mathwriting-2024/train/878c30a9ae7dd15a.inkml,g=(\begin{matrix}a&b\\ c&d\end{matrix})
25888,data/mathwriting-2024/train/6a9bf49b51bcb3ca.inkml,\prod n_{i}
25889,data/mathwriting-2024/train/3da7602fda129e03.inkml,X=[\begin{matrix}A&B\\ C&D\end{matrix}]
25890,data/mathwriting-2024/train/956fb1306f92093e.inkml,\frac{\mu_{i}I^{2}}{16\pi}
25891,data/mathwriting-2024/train/1d3e921f33a151eb.inkml,m=log_{b}(x)
25892,data/mathwriting-2024/train/c427bd53af8f2aab.inkml,O(k^{2}n^{2}log(B))
25893,data/mathwriting-2024/train/71e8d08dd97f589e.inkml,t^{\prime}=t-\frac{x}{c}
25894,data/mathwriting-2024/train/83bed23d7851848b.inkml,C=\sqrt{\frac{2E\gamma}{\pi}}
25895,data/mathwriting-2024/train/55e3f92280912722.inkml,\frac{\frac{\frac{\sqrt{352}}{\sqrt{111}}}{7}}{{4^{336}}^{294}}
25896,data/mathwriting-2024/train/e0aa961d035384a0.inkml,\int n_{e}(s)ds
25897,data/mathwriting-2024/train/81814458544d7ed5.inkml,j_{\perp}=\frac{1}{\mu_{0}}\nabla B_{z}\times\hat{z}
25898,data/mathwriting-2024/train/2f138e577368bb2a.inkml,\frac{\hat{p}}{\hat{q}}
25899,data/mathwriting-2024/train/0c289f13eba115ab.inkml,"L,G"
25900,data/mathwriting-2024/train/ab84034ab52b9c32.inkml,C=(\begin{matrix}1&0\\ 0&-1\end{matrix})
25901,data/mathwriting-2024/train/aaf415f0d48d8423.inkml,v=\frac{\overline{X}_{8}-\overline{X}_{2}}{\sqrt{\frac{h_{8}^{2}}{N_{8}}\cdot\frac{h_{2}^{2}}{N_{2}}}}
25902,data/mathwriting-2024/train/51793b638bb6a032.inkml,\int_{\Omega}fw>0
25903,data/mathwriting-2024/train/408dcc827f59b0ba.inkml,\frac{1}{|A|}\sum_{a\in A}f(a)
25904,data/mathwriting-2024/train/f65f6299a51c4174.inkml,\frac{(\sqrt{9}\cdot10)}{\frac{6}{207}}
25905,data/mathwriting-2024/train/39f19481b15d8e53.inkml,"\langle k,\vec{\alpha}\rangle"
25906,data/mathwriting-2024/train/9938c7ba194d6789.inkml,Pr(R_{i}<\underline{R})
25907,data/mathwriting-2024/train/adbd639aaed7bca8.inkml,((339\cdot10)-2)^{\sqrt{358}^{7}}
25908,data/mathwriting-2024/train/43dd1d83b359c361.inkml,\frac{11}{2}x=39-y
25909,data/mathwriting-2024/train/8705c51410f4d6b0.inkml,\sum_{k=0}^{m}(\begin{matrix}m\\ k\end{matrix})(\begin{matrix}n\\ r+k\end{matrix})
25910,data/mathwriting-2024/train/3cc8ffb361aefd71.inkml,\gamma^{2}-\kappa\le\frac{6}{5}
25911,data/mathwriting-2024/train/9e6383f92cb2f706.inkml,\eta_{p}=\frac{2\frac{u}{c}}{1+(\frac{u}{c})^{2}}
25912,data/mathwriting-2024/train/7d077cdddf7d6e89.inkml,g(x_{0})\gg x_{1}g^{\prime}(x_{0})
25913,data/mathwriting-2024/train/e14a30965d468c49.inkml,t^{\prime}=\gamma(t-\frac{vx}{c^{2}})
25914,data/mathwriting-2024/train/ac701037fcefa64b.inkml,x=\sum_{k=1}^{3}\sqrt{k}
25915,data/mathwriting-2024/train/e1e0e27e2448ebe9.inkml,\frac{dx}{ds}=a
25916,data/mathwriting-2024/train/02183e29d64d767d.inkml,\hat{U}|\psi_{i}\rangle
25917,data/mathwriting-2024/train/1dbf9e9e4308dd41.inkml,E\{e|Ctx\}
25918,data/mathwriting-2024/train/538025d70590b558.inkml,t=119
25919,data/mathwriting-2024/train/0fc77e35e0768a14.inkml,\sqrt{\rho}
25920,data/mathwriting-2024/train/c741d9bad0b1fe5f.inkml,L=\frac{Pr(1)}{Pr(-1)}=1
25921,data/mathwriting-2024/train/4ff2ee3aff20ee95.inkml,\frac{q}{A}=-k\frac{dT}{dx}
25922,data/mathwriting-2024/train/ad5d9cdfcbf035c2.inkml,2^{-r_{2}}\sqrt{|\Delta_{K}|}
25923,data/mathwriting-2024/train/8bb1007fb5de3dc2.inkml,g(x)=\int_{0}^{x}f(t)dt
25924,data/mathwriting-2024/train/a867d6fb4b3e2519.inkml,2\sqrt{n}
25925,data/mathwriting-2024/train/5d1fbb8248c82192.inkml,"s(P,E_{i})=\prod_{k}s(P,E_{ik})"
25926,data/mathwriting-2024/train/da13c93d927b55a5.inkml,\mathbb{P}(X>a)<0.028
25927,data/mathwriting-2024/train/da9314006d468691.inkml,LWC=m_{w}/V_{c}
25928,data/mathwriting-2024/train/08a8ce6a3421f51d.inkml,"r\{\begin{matrix}3,3,3\\ 3\end{matrix}\}"
25929,data/mathwriting-2024/train/790a02fe8ab3af69.inkml,y_{1}^{\prime}=\frac{y_{1}-vf_{1}}{\sqrt{1-\frac{v^{3}}{e^{3}}}}
25930,data/mathwriting-2024/train/d8e7865cc3752eb4.inkml,I=\int Fdt
25931,data/mathwriting-2024/train/69ffad7981045650.inkml,\tilde{O}(n^{2})
25932,data/mathwriting-2024/train/d8e573bb2e599acc.inkml,-p_{0}q_{0}+p_{1}q_{1}+p_{2}q_{2}+p_{3}q_{3}
25933,data/mathwriting-2024/train/8c1b28c0090263e3.inkml,\zeta_{O}(s)=trO^{-s}
25934,data/mathwriting-2024/train/7a4a35369b24cd02.inkml,c=\frac{1}{\sqrt{\mu_{0}\epsilon_{0}}}
25935,data/mathwriting-2024/train/a3543d62d3467fe0.inkml,A_{0}\times A^{-kt}
25936,data/mathwriting-2024/train/5a81b2a31933f6f9.inkml,\frac{\partial^{2}U}{\partial g^{2}}<0
25937,data/mathwriting-2024/train/3ad28447947655fb.inkml,"[J_{i},J_{j}]=i\hbar\epsilon_{ijk}J_{k}"
25938,data/mathwriting-2024/train/2adabfd9ae5470b1.inkml,\int dqE(q)=I
25939,data/mathwriting-2024/train/d92b2fe161620196.inkml,"s,t,u,v"
25940,data/mathwriting-2024/train/4a34d7fcbc65c46c.inkml,\epsilon_{3}^{\prime}=-\frac{\nu}{E}\sigma_{1}
25941,data/mathwriting-2024/train/fd5ed147d843e970.inkml,(\begin{matrix}0\\ 1\end{matrix})
25942,data/mathwriting-2024/train/25c4472db8052dfd.inkml,e_{3}^{\prime}=\frac{e_{3}+\frac{v}{c^{3}}x_{3}}{\sqrt{0+\frac{v^{3}}{c^{3}}}}
25943,data/mathwriting-2024/train/b8b4090591da1b03.inkml,\frac{e^{\cdot\frac{(a\cdot t)^{2}}{6}}}{\sqrt{6\mu}}
25944,data/mathwriting-2024/train/750869d7a4f678cb.inkml,(144\cdot185-\frac{\sqrt{200}+9}{2})
25945,data/mathwriting-2024/train/eaf498524dc3b0b5.inkml,\frac{32}{27}\sqrt[3]{2}
25946,data/mathwriting-2024/train/05c704f21b802507.inkml,\iint_{S}FdS
25947,data/mathwriting-2024/train/a4f15098499bc7c8.inkml,A=C^{-1}JC
25948,data/mathwriting-2024/train/8fea2a78848dc69e.inkml,"\Gamma(X,O_{X})=k"
25949,data/mathwriting-2024/train/cbb8b99b0d770cd8.inkml,k_{4}^{\prime}=\frac{k_{4}-ra_{4}}{\sqrt{1-\frac{r^{4}}{c^{4}}}}
25950,data/mathwriting-2024/train/f1f1c1142644c95f.inkml,(\begin{matrix}R^{\times}&R\\ 0&1\end{matrix})
25951,data/mathwriting-2024/train/2064f07a9d124a75.inkml,"\Gamma(0,x)=-Ei(-x)"
25952,data/mathwriting-2024/train/2c5d601baf586fea.inkml,\prod_{p\le X}\frac{N_{p}}{p}
25953,data/mathwriting-2024/train/acb95944e955b1c9.inkml,\hat{f}:E^{\prime}\rightarrow E
25954,data/mathwriting-2024/train/3ed5daf2f1307ade.inkml,\tilde{g}(a)
25955,data/mathwriting-2024/train/21fb2b6004e61e1a.inkml,\tilde{B}_{6}
25956,data/mathwriting-2024/train/52489cbfbc239240.inkml,\theta=\frac{2h\omega}{c}=\omega t
25957,data/mathwriting-2024/train/a36e09dce39f09c7.inkml,\hat{f}^{s}
25958,data/mathwriting-2024/train/573cc28c60d75b31.inkml,\frac{\partial L}{\partial x}-\frac{d}{dt}\frac{\partial L}{\partial\dot{x}}=0
25959,data/mathwriting-2024/train/dbca26dec79843c0.inkml,\int_{0}^{t}
25960,data/mathwriting-2024/train/cd449273a717cd20.inkml,((\frac{442}{\sqrt{389}})^{8})^{395^{1}}
25961,data/mathwriting-2024/train/eb7f4702bbaa9065.inkml,\delta(A)=\prod_{p}p^{t_{p}}
25962,data/mathwriting-2024/train/b5f6c77286d57405.inkml,f_{x}=\frac{\partial f}{\partial x}
25963,data/mathwriting-2024/train/180fdbdc350a6ed7.inkml,\sqrt{\frac{\prod_{j}N_{j}!}{N!}}
25964,data/mathwriting-2024/train/92007d2b8ee01819.inkml,D\underline{u}x
25965,data/mathwriting-2024/train/233104c901342304.inkml,\int dx=x+C
25966,data/mathwriting-2024/train/f276417e54f0cbbb.inkml,E[e^{2}(n)]
25967,data/mathwriting-2024/train/58cd702dd4b150b3.inkml,\overline{x}_{i}
25968,data/mathwriting-2024/train/9f849e56fd2fa46a.inkml,"k,l=0,1,2,..."
25969,data/mathwriting-2024/train/f9ddf7672d8a88d1.inkml,\int_{2}^{5}x^{2}dx
